time;ECU ID;Asc ECU ID;Tag;Message ID;Message Size;Stream ID;UID;Message;Data
3.168957969411764;SecMod;ECU1;MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;6;100;20;cba72fbb221f48c28cec131c4bfb4804;['ECU1', 20, <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000054818D0>, 0.6813380163907109, 3.167838094411764, 'ECU0'];[]
3.170077844411764;SecMod;ECU0;MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;6;100;20;93b51e40656e49b887079a5d9855dfa6;['ECU0', 20, <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000054818D0>, 0.6813380163907109, 3.168957969411764, 'ECU0'];[]
3.1692955194117642;ECU1;None;MonitorTags.CP_ECU_RECEIVE_GRANT_MESSAGE;7;112;20;95273422124846f2b985722acb5760d0;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000005488358>;[]
3.1704408944117644;ECU1;None;MonitorTags.CP_ECU_DECRYPTED_GRANT_MESSAGE;6;100;20;95273422124846f2b985722acb5760d0;<components.base.message.abst_bus_message.SegData object at 0x00000000054883C8>;[]
3.1704408944117644;ECU0;None;MonitorTags.CP_ECU_RECEIVE_GRANT_MESSAGE;7;112;20;2963a1a0252641809927e47054980408;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000005481978>;[]
3.1715862694117645;ECU0;None;MonitorTags.CP_ECU_DECRYPTED_GRANT_MESSAGE;6;100;20;2963a1a0252641809927e47054980408;<components.base.message.abst_bus_message.SegData object at 0x0000000005481390>;[]
3.1715862694117645;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;20;6;20;641783e59de84669a975200387e09d22;xxxxxx;[]
3.1717477694117644;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;20;32;20;641783e59de84669a975200387e09d22;xxxxxx;[]
3.171690705411763;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;21;8;21;b47030d1594a474b83266d0e13c2b55e;xxxxxxxx;[]
3.171853267911763;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;21;32;21;b47030d1594a474b83266d0e13c2b55e;xxxxxxxx;[]
3.1718765444117643;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;20;32;20;5f60b2f99f41402a9e58dddaab252343;<components.base.message.abst_bus_message.SegData object at 0x00000000054880B8>;[]
3.1722048569117645;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;20;32;20;5f60b2f99f41402a9e58dddaab252343;xxxxxx;[]
3.172005319411764;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;21;32;21;891c840a7bd8479f96e149960ad1027b;<components.base.message.abst_bus_message.SegData object at 0x0000000005488320>;[]
3.1723336319117643;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;21;32;21;891c840a7bd8479f96e149960ad1027b;xxxxxxxx;[]
3.176690705411763;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;21;8;21;35e280eeca034e79b4a5f2b48d91e0b4;xxxxxxxx;[]
3.176853267911763;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;21;32;21;35e280eeca034e79b4a5f2b48d91e0b4;xxxxxxxx;[]
3.176982042911763;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;21;32;21;ed4fc251fe8947ae9148f28a718fc490;<components.base.message.abst_bus_message.SegData object at 0x00000000054880B8>;[]
3.177310355411763;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;21;32;21;ed4fc251fe8947ae9148f28a718fc490;xxxxxxxx;[]
3.181655893411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;24;8;24;1cef70d9f1d9433fa2081692384c57e5;xxxxxxxx;[]
3.1818184559117637;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;24;32;24;1cef70d9f1d9433fa2081692384c57e5;xxxxxxxx;[]
3.181690705411763;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;21;8;21;109e256453844a908ad04456878797d1;xxxxxxxx;[]
3.181853267911763;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;21;32;21;109e256453844a908ad04456878797d1;xxxxxxxx;[]
3.1819472309117636;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;24;32;24;e333a2167abc49dea99e704413943f3d;<components.base.message.abst_bus_message.SegData object at 0x0000000005488048>;[]
3.1822755434117638;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;24;32;24;e333a2167abc49dea99e704413943f3d;xxxxxxxx;[]
3.1820760059117634;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;21;32;21;ec797bd892b846609197c893c54ee8d0;<components.base.message.abst_bus_message.SegData object at 0x0000000005488588>;[]
3.1824043184117636;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;21;32;21;ec797bd892b846609197c893c54ee8d0;xxxxxxxx;[]
3.1915862694117645;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;20;6;20;5a6e63cde4254f86ab4d4c1fc08cea90;xxxxxx;[]
3.1917477694117644;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;20;32;20;5a6e63cde4254f86ab4d4c1fc08cea90;xxxxxx;[]
3.1918765444117643;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;20;32;20;ac45440c4d8a429c95f527d191f46cf2;<components.base.message.abst_bus_message.SegData object at 0x0000000005488C88>;[]
3.1922048569117645;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;20;32;20;ac45440c4d8a429c95f527d191f46cf2;xxxxxx;[]
3.201655893411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;24;8;24;8f03d5ed21a54fbeb8b3d1eb1f46a9a6;xxxxxxxx;[]
3.2018184559117637;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;24;32;24;8f03d5ed21a54fbeb8b3d1eb1f46a9a6;xxxxxxxx;[]
3.2019472309117636;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;24;32;24;82e87e1328d648369cd5eaa1bd7d0b28;<components.base.message.abst_bus_message.SegData object at 0x00000000054885C0>;[]
3.202275543411764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;24;32;24;82e87e1328d648369cd5eaa1bd7d0b28;xxxxxxxx;[]
3.2115862694117645;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;20;6;20;6c3a746dcca54ee18f8edfd965535403;xxxxxx;[]
3.2117477694117644;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;20;32;20;6c3a746dcca54ee18f8edfd965535403;xxxxxx;[]
3.2118765444117643;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;20;32;20;7ad86194d4534b249b73a6b71aa292f3;<components.base.message.abst_bus_message.SegData object at 0x0000000005488128>;[]
3.2122048569117645;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;20;32;20;7ad86194d4534b249b73a6b71aa292f3;xxxxxx;[]
3.221655893411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;24;8;24;ee398f6ea2e94481ae0f9bb0f7770e36;xxxxxxxx;[]
3.2218184559117637;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;24;32;24;ee398f6ea2e94481ae0f9bb0f7770e36;xxxxxxxx;[]
3.2219472309117636;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;24;32;24;385920178d7b456ea22422b525952a98;<components.base.message.abst_bus_message.SegData object at 0x0000000005488048>;[]
3.222275543411764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;24;32;24;385920178d7b456ea22422b525952a98;xxxxxxxx;[]
3.2315862694117645;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;20;6;20;9e623a0f28334f8b9f694552984abafd;xxxxxx;[]
3.2317477694117644;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;20;32;20;9e623a0f28334f8b9f694552984abafd;xxxxxx;[]
3.2318765444117643;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;20;32;20;48872eef12464e97b463fba6b6f00f49;<components.base.message.abst_bus_message.SegData object at 0x00000000054885F8>;[]
3.2322048569117645;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;20;32;20;48872eef12464e97b463fba6b6f00f49;xxxxxx;[]
3.241655893411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;24;8;24;1eb70fe1e9d34f3dbdf60b27ac8e5b64;xxxxxxxx;[]
3.2418184559117638;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;24;32;24;1eb70fe1e9d34f3dbdf60b27ac8e5b64;xxxxxxxx;[]
3.2419472309117636;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;24;32;24;a5d948a7cd294a8598be7904d1f43375;<components.base.message.abst_bus_message.SegData object at 0x0000000005488240>;[]
3.242275543411764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;24;32;24;a5d948a7cd294a8598be7904d1f43375;xxxxxxxx;[]
3.2515862694117645;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;20;6;20;a45969f3264f49a4bada853c03223b7e;xxxxxx;[]
3.2517477694117645;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;20;32;20;a45969f3264f49a4bada853c03223b7e;xxxxxx;[]
3.2518765444117643;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;20;32;20;84fad698e42d412e80a503ce2b96a746;<components.base.message.abst_bus_message.SegData object at 0x0000000005488630>;[]
3.2522048569117645;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;20;32;20;84fad698e42d412e80a503ce2b96a746;xxxxxx;[]
3.261655893411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;24;8;24;170e708816c04ddd91d6bde18b778037;xxxxxxxx;[]
3.261818455911764;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;24;32;24;170e708816c04ddd91d6bde18b778037;xxxxxxxx;[]
3.2619472309117636;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;24;32;24;768a6a31b6524f598f9ca26a4e794017;<components.base.message.abst_bus_message.SegData object at 0x0000000005488710>;[]
3.262275543411764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;24;32;24;768a6a31b6524f598f9ca26a4e794017;xxxxxxxx;[]
3.2715862694117646;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;20;6;20;028e8bf5430342d4bac0450042a90f5b;xxxxxx;[]
3.2717477694117645;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;20;32;20;028e8bf5430342d4bac0450042a90f5b;xxxxxx;[]
3.2718765444117643;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;20;32;20;9dcd0f2dc66c4cc1aa0f39ead16f73c1;<components.base.message.abst_bus_message.SegData object at 0x0000000005488518>;[]
3.2722048569117645;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;20;32;20;9dcd0f2dc66c4cc1aa0f39ead16f73c1;xxxxxx;[]
3.4619999999999997;ECU1;SecMod;MonitorTags.CP_ECU_START_CREATE_REQ_MESSAGE;5;100;22;cb1722fe-1980-4303-b2cf-86f3495f0b25;['ECU1', 22, 0.07791480966180253, 3.4619999999999997];[]
3.463119875;ECU1;SecMod;MonitorTags.CP_ECU_ENCRYPTED_REQ_MESSAGE;5;112;22;cb1722fe19804303b2cf86f3495f0b25;['ECU1', <components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000005488320>];[]
3.463457425;SecMod;ECU1;MonitorTags.CP_SEC_RECEIVE_REQ_MESSAGE;5;112;-1;a27a2be8538c48f59b4f5c292e0b944b;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000005488320>;[]
3.4646028;SecMod;ECU1;MonitorTags.CP_SEC_DECRYPTED_REQ_MESSAGE;5;100;22;a27a2be8538c48f59b4f5c292e0b944b;['ECU1', 22, 0.07791480966180253, 3.4619999999999997];[]
3.4661828630000002;SecMod;ECU1;MonitorTags.CP_SEC_GENERATED_SESSION_KEY;6;-1;22;d3320263ea9e4e1ca51d10b926d81b74;-1;[]
3.4673027380000003;SecMod;ECU0;MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;6;100;22;75f13a26d21e41fda3185b91e9b1403d;['ECU0', 22, <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000054812E8>, 0.07791480966180253, 3.4661828630000002, 'ECU1'];[]
3.4684226130000004;SecMod;ECU1;MonitorTags.CP_SEC_ENCRYPTED_GRANT_MESSAGE;6;100;22;79255330c1f14eedad30ea95bbc5a62e;['ECU1', 22, <components.security.encryption.encryption_tools.SymmetricKey object at 0x00000000054812E8>, 0.07791480966180253, 3.4673027380000003, 'ECU1'];[]
3.4676402880000006;ECU0;None;MonitorTags.CP_ECU_RECEIVE_GRANT_MESSAGE;7;112;22;0481adda806348619b71dc7fac3ad524;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x00000000054888D0>;[]
3.4687856630000007;ECU0;None;MonitorTags.CP_ECU_DECRYPTED_GRANT_MESSAGE;6;100;22;0481adda806348619b71dc7fac3ad524;<components.base.message.abst_bus_message.SegData object at 0x0000000005488780>;[]
3.4687856630000007;ECU1;None;MonitorTags.CP_ECU_RECEIVE_GRANT_MESSAGE;7;112;22;59745f24c34f4209a88a133daf5fe243;<components.security.encryption.encryption_tools.EncryptedMessage object at 0x0000000005481320>;[]
3.469931038000001;ECU1;None;MonitorTags.CP_ECU_DECRYPTED_GRANT_MESSAGE;6;100;22;59745f24c34f4209a88a133daf5fe243;<components.base.message.abst_bus_message.SegData object at 0x0000000005481C88>;[]
3.469931038000001;ECU1;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;22;6;22;2456dc69d45d4e27b0b62a55c7ee0fc7;xxxxxx;[]
3.4700925380000007;ECU1;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;22;32;22;2456dc69d45d4e27b0b62a55c7ee0fc7;xxxxxx;[]
3.4702213130000006;ECU0;ECU1;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;22;32;22;02c5b3f1ac4e4b2a9f30a7ac91f82f5c;<components.base.message.abst_bus_message.SegData object at 0x0000000005488080>;[]
3.470549625500001;ECU0;ECU1;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;22;32;22;02c5b3f1ac4e4b2a9f30a7ac91f82f5c;xxxxxx;[]
3.486621081411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;23;6;23;22dd2f2734ad4e9a97f4e3c8671636a4;xxxxxx;[]
3.486782581411764;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;23;32;23;22dd2f2734ad4e9a97f4e3c8671636a4;xxxxxx;[]
3.4869113564117638;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;23;32;23;d334e977e8134e1aa2883b441ab67cf6;<components.base.message.abst_bus_message.SegData object at 0x0000000005488978>;[]
3.487239668911764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;23;32;23;d334e977e8134e1aa2883b441ab67cf6;xxxxxx;[]
3.509931038000001;ECU1;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;22;6;22;b340c302f4d545ea8955270d247e1cbc;xxxxxx;[]
3.5100925380000008;ECU1;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;22;32;22;b340c302f4d545ea8955270d247e1cbc;xxxxxx;[]
3.5102213130000006;ECU0;ECU1;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;22;32;22;9cb04a7cd46248a687ecaa7d0824634c;<components.base.message.abst_bus_message.SegData object at 0x0000000005488898>;[]
3.510549625500001;ECU0;ECU1;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;22;32;22;9cb04a7cd46248a687ecaa7d0824634c;xxxxxx;[]
3.549931038000001;ECU1;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;22;6;22;b37c977cac204d2b9847571eff31ac7f;xxxxxx;[]
3.550092538000001;ECU1;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;22;32;22;b37c977cac204d2b9847571eff31ac7f;xxxxxx;[]
3.5502213130000007;ECU0;ECU1;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;22;32;22;11757c161e494b1888e7727e5a01bcd5;<components.base.message.abst_bus_message.SegData object at 0x00000000054889E8>;[]
3.550549625500001;ECU0;ECU1;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;22;32;22;11757c161e494b1888e7727e5a01bcd5;xxxxxx;[]
3.589931038000001;ECU1;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;22;6;22;1d73c9ba230e484dab1ccd4507b6ecea;xxxxxx;[]
3.590092538000001;ECU1;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;22;32;22;1d73c9ba230e484dab1ccd4507b6ecea;xxxxxx;[]
3.5902213130000007;ECU0;ECU1;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;22;32;22;6b7fa5ad6d3741039995439adbc52ad5;<components.base.message.abst_bus_message.SegData object at 0x00000000054886A0>;[]
3.590549625500001;ECU0;ECU1;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;22;32;22;6b7fa5ad6d3741039995439adbc52ad5;xxxxxx;[]
3.629931038000001;ECU1;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;22;6;22;e7abd155e33e4326ac89ad9af49580a6;xxxxxx;[]
3.630092538000001;ECU1;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;22;32;22;e7abd155e33e4326ac89ad9af49580a6;xxxxxx;[]
3.6302213130000007;ECU0;ECU1;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;22;32;22;51c9db40ee82486cb4feb4fc064b7972;<components.base.message.abst_bus_message.SegData object at 0x00000000054886D8>;[]
3.630549625500001;ECU0;ECU1;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;22;32;22;51c9db40ee82486cb4feb4fc064b7972;xxxxxx;[]
3.669931038000001;ECU1;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;22;6;22;105aab6e2cd5421d887384d330f2498e;xxxxxx;[]
3.670092538000001;ECU1;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;22;32;22;105aab6e2cd5421d887384d330f2498e;xxxxxx;[]
3.6702213130000008;ECU0;ECU1;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;22;32;22;afbcfd33984346529ae9b121af87f8a2;<components.base.message.abst_bus_message.SegData object at 0x0000000005488A90>;[]
3.670549625500001;ECU0;ECU1;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;22;32;22;afbcfd33984346529ae9b121af87f8a2;xxxxxx;[]
3.806621081411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;23;6;23;bee6322e620546079d44e2a5cd7a1f6a;xxxxxx;[]
3.8067825814117637;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;23;32;23;bee6322e620546079d44e2a5cd7a1f6a;xxxxxx;[]
3.8069113564117636;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;23;32;23;16ab042319b9426ab7c09a223c874674;<components.base.message.abst_bus_message.SegData object at 0x00000000054882E8>;[]
3.807239668911764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;23;32;23;16ab042319b9426ab7c09a223c874674;xxxxxx;[]
4.126621081411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;23;6;23;4a95b491c0674866be43c60700e6a409;xxxxxx;[]
4.126782581411764;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;23;32;23;4a95b491c0674866be43c60700e6a409;xxxxxx;[]
4.126911356411764;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;23;32;23;36111e05d27e4b23bcb60560731aef7f;<components.base.message.abst_bus_message.SegData object at 0x0000000005488780>;[]
4.127239668911764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;23;32;23;36111e05d27e4b23bcb60560731aef7f;xxxxxx;[]
4.446621081411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;23;6;23;814ef8aaf39f423a8bce3da5987ec67c;xxxxxx;[]
4.446782581411764;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;23;32;23;814ef8aaf39f423a8bce3da5987ec67c;xxxxxx;[]
4.446911356411764;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;23;32;23;e97650b8f11245b4ab06b614e90e31d0;<components.base.message.abst_bus_message.SegData object at 0x00000000054884E0>;[]
4.447239668911764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;23;32;23;e97650b8f11245b4ab06b614e90e31d0;xxxxxx;[]
4.766621081411764;ECU0;Unknown;MonitorTags.CP_ECU_INTENT_SEND_SIMPLE_MESSAGE;23;6;23;03795ce8527c401ca44dff6f0ac8ca69;xxxxxx;[]
4.766782581411764;ECU0;Unknown;MonitorTags.CP_ECU_ENCRYPTED_SEND_SIMPLE_MESSAGE;23;32;23;03795ce8527c401ca44dff6f0ac8ca69;xxxxxx;[]
4.7669113564117644;ECU1;ECU0;MonitorTags.CP_ECU_RECEIVE_SIMPLE_MESSAGE;23;32;23;56a5662dd10848dbb8e5a442f6e829aa;<components.base.message.abst_bus_message.SegData object at 0x0000000005488278>;[]
4.767239668911764;ECU1;ECU0;MonitorTags.CP_ECU_DECRYPTED_SIMPLE_MESSAGE;23;32;23;56a5662dd10848dbb8e5a442f6e829aa;xxxxxx;[]
